Collaborator1,Collaborator2,Type,Publication Name,Title,Co-authors,Keywords
gree1192,gree1499,Journal article,Diabetologia,Design and cohort description of the InterAct Project: an examination of the interaction of genetic and lifestyle factors on the incidence of type 2 diabetes in the EPIC Study,"Langenberg C, Sharp S, Forouhi NG, Franks PW, Schulze MB, Kerrison N, Ekelund U, Barroso I, Panico S, Tormo MJ, Spranger J, Griffin S, van der Schouw YT, Amiano P, Ardanaz E, Arriola L, Balkau B, Barricarte A, Beulens JWJ, Boeing H, Bueno-de-Mesquita HB, Buijsse B, Chirlaque Lopez MD, Clavel-Chapelon F, Crowe FL, de Lauzon-Guillan B, Deloukas P, Dorronsoro M, Drogan D, Froguel P, Gonzalez C, Grioni S, Groop L, Groves C, Hainaut P, Halkjaer J, Hallmans G, Hansen T, Huerta Castano JM, Kaaks R, Key TJ, Khaw KT, Koulman A, Mattiello A, Navarro C, Nilsson P, Norat T, Overvad K, Palla L, Palli D, Pedersen O, Peeters PH, Quiros JR, Ramachandran A, Rodriguez-Suarez L, Rolandsson O, Romaguera D, Romieu I, Sacerdote C, Sanchez MJ, Sandbaek A, Slimani N, Sluijs I, Spijkerman AMW, Teucher B, Tjonneland A, Tumino R, van der A DL, Verschuren WMM, Tuomilehto J, Feskens E, McCarthy M, Riboli E, Wareham NJ, Consortium I","Cohort studies, Diabetes mellitus, Epidemiologic research design, Gene-lifestyle interaction, Genetic epidemiology, Type 2 diabetes"
gree0989,clme0845,Journal article,BMC Medicine,Marital status and ischemic heart disease incidence and mortality in women: a large prospective study.,"Floud S, Balkwill A, Canoy D, Wright FL, Reeves GK, Green J, Beral V, Cairns BJ","Million Women Study Collaborators, Humans, Myocardial Ischemia, Patient Admission, Questionnaires, Incidence, Risk Factors, Cohort Studies, Follow-Up Studies, Prospective Studies, Marital Status, Life Style, Socioeconomic Factors, Aged, Middle Aged, Female"
clme0169,clme0832,Journal article,British Journal of General Practice,Identifying patients with undetected pancreatic cancer in primary care: an independent and external validation of QCancer(®) (Pancreas).,"Collins GS, Altman DG","Adult, Age Distribution, Aged, 80 and over, Early Detection of Cancer, Female, Humans, Male, Middle Aged, Pancreatic Neoplasms, Prospective Studies, ROC Curve, Risk Assessment, Risk Factors, Sex Distribution"
whgu0172,immd0198,Conference paper,Gut,NOD2 SIGNALLING IN CROHN'S DISEASE,"Allan P, Brain O, Baker J, Simpson P, Pichulik T, Khatamzas E, Reenares C, Leslie A, Kessler B, Simmons A","Crohn's disease, NOD2, phosphorylation, signalling"
whgu0172,clme0220,Journal article,Oncotarget,Hypoxia induces a lipogenic cancer cell phenotype via HIF1α-dependent and -independent pathways.,"Valli A, Rodriguez M, Moutsianas L, Fischer R, Fedele V, Huang HL, Van Stiphout R, Jones D, Mccarthy M, Vinaxia M, Igarashi K, Sato M, Soga T, Buffa F, Mccullagh J, Yanes O, Harris A, Kessler B","Cell Line, Tumor, HCT116 Cells, Humans, Colorectal Neoplasms, Acetyl-CoA Carboxylase, Acetyl-CoA C-Acyltransferase, Lipids, Fatty Acids, Platelet Activating Factor, Blotting, Western, Proteomics, Genomics, Signal Transduction, Cell Hypoxia, RNA Interference, Aged, Middle Aged, Female, Male, Lipid Metabolism, Basic Helix-Loop-Helix Transcription Factors, Hypoxia-Inducible Factor 1, alpha Subunit, Metabolomics"
whgu0172,univ1923,Journal article,Oncotarget,Hypoxia induces a lipogenic cancer cell phenotype via HIF1α-dependent and -independent pathways.,"Valli A, Rodriguez M, Moutsianas L, Fischer R, Fedele V, Huang HL, Van Stiphout R, Jones D, Mccarthy M, Vinaxia M, Igarashi K, Sato M, Soga T, Buffa F, Mccullagh J, Yanes O, Harris A, Kessler B","Cell Line, Tumor, HCT116 Cells, Humans, Colorectal Neoplasms, Acetyl-CoA Carboxylase, Acetyl-CoA C-Acyltransferase, Lipids, Fatty Acids, Platelet Activating Factor, Blotting, Western, Proteomics, Genomics, Signal Transduction, Cell Hypoxia, RNA Interference, Aged, Middle Aged, Female, Male, Lipid Metabolism, Basic Helix-Loop-Helix Transcription Factors, Hypoxia-Inducible Factor 1, alpha Subunit, Metabolomics"
clme0220,univ1923,Journal article,Oncotarget,Hypoxia induces a lipogenic cancer cell phenotype via HIF1α-dependent and -independent pathways.,"Valli A, Rodriguez M, Moutsianas L, Fischer R, Fedele V, Huang HL, Van Stiphout R, Jones D, Mccarthy M, Vinaxia M, Igarashi K, Sato M, Soga T, Buffa F, Mccullagh J, Yanes O, Harris A, Kessler B","Cell Line, Tumor, HCT116 Cells, Humans, Colorectal Neoplasms, Acetyl-CoA Carboxylase, Acetyl-CoA C-Acyltransferase, Lipids, Fatty Acids, Platelet Activating Factor, Blotting, Western, Proteomics, Genomics, Signal Transduction, Cell Hypoxia, RNA Interference, Aged, Middle Aged, Female, Male, Lipid Metabolism, Basic Helix-Loop-Helix Transcription Factors, Hypoxia-Inducible Factor 1, alpha Subunit, Metabolomics"
phpc0084,prhc0003,Journal article,British Journal of Biomedical Science,Effect of swab type on the analytical sensitivity of five point-of-care tests for group A streptococci.,"Lasseter GM, McNulty CA, Hobbs FD, Mant D, Little P, PRImary care Streptococcal Management (PRISM) Investigators Group","Humans, Pharyngitis, Point-of-Care Systems, Reagent Kits, Diagnostic, Sensitivity and Specificity, Specimen Handling, Streptococcal Infections, Streptococcus pyogenes"
phys0101,chri0963,Journal article,Biophysical Journal,Role of Cytoplasmic Buffers in Spatial H+-Ca2+ Interactions in Ventricular Myocytes,"Swietach P, Youm J-B, Saegusa N, Leem C-H, Spitzer KW, Vaughan-Jones RD",
phys0101,chri0963,Journal article,Biophysical Journal,Spatial Localisation and Function of pH-Regulatory Transporters in the Rat Ventricular Myocyte,"Garciarena C, Ma Y-L, Swietach P, Vaughan-Jones RD",
clab0101,clme0220,Journal article,Clinical Cancer Research,The G-protein-coupled receptor CLR is upregulated in an autocrine loop with adrenomedullin in clear cell renal cell carcinoma and associated with poor prognosis.,"Nikitenko LL, Leek R, Henderson S, Pillay N, Turley H, Generali D, Gunningham S, Morrin HR, Pellagatti A, Rees MC, Harris AL, Fox SB","Adrenomedullin, Aged, Autocrine Communication, Calcitonin Receptor-Like Protein, Carcinoma, Renal Cell, Cell Line, Tumor, Female, Follow-Up Studies, Gene Expression Profiling, Gene Expression Regulation, Neoplastic, Humans, Kidney Neoplasms, Male, Middle Aged, Neoplasm Grading, Neoplasm Staging, Prognosis, Tumor Burden"
clme0237,immd0330,Conference paper,Blood,Mutational Landscape of 118 Relapsed Chronic Lymphocytic Leukemia Clinical Trial Samples; Evidence for a Multiple-Hit Profile Using Targeted Next Generation Sequencing,"Robbe P, Guieze R, Clifford RM, de Guibert S, Timbs A, Dilhuydy M-S, Cabes M, Ysebaert L, Burns A, Nguyen-Khac F, Davi F, Veronese L, Combes P, Le Garff-Tavernier M, Leblond V, Merle-Beral H, Alsolami R, Weller S, Hamblin A, Mason J, Pettitt AR, Hillmen P, Taylor J, Knight SJL, Schuh A, Tournilhac O",
clme0237,immd0330,Conference paper,Blood,"Whole Genome Sequencing, Targeted Deep Sequencing and Copy-Number Analysis Provide a Comprehensive Picture of the Mutational Landscape of 41 Clinically Annotated CLL Cases","Burns A, Weller S, Humphray S, Becq J, Alsolami R, Hamblin A, Clifford RM, Knight SJL, Robbe P, Cabes M, Mason J, Hatton CSR, Taylor J, Bentley D, Schuh A",
clme0237,quee1607,Journal article,Blood,The Identification of Further Minimal Regions of Overlap in Chronic Lymphocytic Leukemia Using High-Resolution SNP Arrays,"Knight SJL, Clifford R, Robbe P, Ramos SDC, Burns A, Timbs AT, Alsolami R, Weller S, Hamblin A, Mason J, Oates M, Titsias M, Yau C, Holmes CC, Pettitt AR, Hillmen P, Taylor J, Shuh A",
clme0237,stat0054,Journal article,Blood,The Identification of Further Minimal Regions of Overlap in Chronic Lymphocytic Leukemia Using High-Resolution SNP Arrays,"Knight SJL, Clifford R, Robbe P, Ramos SDC, Burns A, Timbs AT, Alsolami R, Weller S, Hamblin A, Mason J, Oates M, Titsias M, Yau C, Holmes CC, Pettitt AR, Hillmen P, Taylor J, Shuh A",
quee1607,stat0054,Journal article,Blood,The Identification of Further Minimal Regions of Overlap in Chronic Lymphocytic Leukemia Using High-Resolution SNP Arrays,"Knight SJL, Clifford R, Robbe P, Ramos SDC, Burns A, Timbs AT, Alsolami R, Weller S, Hamblin A, Mason J, Oates M, Titsias M, Yau C, Holmes CC, Pettitt AR, Hillmen P, Taylor J, Shuh A",
whgu0142,ndos0159,Journal article,Bone,A novel ACVR1 mutation in the glycine/serine-rich domain found in the most benign case of a fibrodysplasia ossificans progressiva variant reported to date,"Gregson CL, Hollingworth P, Williams M, Petrie KA, Bullock AN, Brown MA, Tobias JH, Triffitt JT",
clme0169,clme0832,Journal article,BMJ,Interpreting diagnostic accuracy studies for patient care.,"Mallett S, Halligan S, Thompson M, Collins GS, Altman DG","Area Under Curve, Data Interpretation, Statistical, Diagnostic Techniques and Procedures, False Negative Reactions, False Positive Reactions, Humans, Patient Care, Prevalence, Research Design, Sensitivity and Specificity"
radi0003,engs0357,Journal article,Medical Image Analysis,MIND: modality independent neighbourhood descriptor for multi-modal deformable registration.,"Heinrich MP, Jenkinson M, Bhushan M, Matin T, Gleeson FV, Brady SM, Schnabel JA","Algorithms, Artificial Intelligence, Humans, Image Enhancement, Image Interpretation, Computer-Assisted, Imaging, Three-Dimensional, Magnetic Resonance Imaging, Pattern Recognition, Automated, Reproducibility of Results, Sensitivity and Specificity, Subtraction Technique, Tomography, X-Ray Computed"
gree0184,gree0989,Journal article,BMJ,Authors' reply,"Beral V, Peto R",
bioc0128,path0107,Journal article,Nucleic Acids Research,Analysis of C. elegans intestinal gene expression and polyadenylation by fluorescence-activated nuclei sorting and 3'-end-seq.,"Haenni S, Ji Z, Hoque M, Rust N, Sharpe H, Eberhard R, Browne C, Hengartner MO, Mellor J, Tian B, Furger A","Animals, Caenorhabditis elegans, Cell Fractionation, Cell Nucleus, Flow Cytometry, Gene Expression Profiling, High-Throughput Nucleotide Sequencing, Intestines, Polyadenylation, Sequence Analysis, RNA, Transcriptome"
claridge,cschof,Conference paper,Protein Science,Studies of JMJD4-catalyzed oxidative modifications of eukaryotic release factor 1,"Markolovic S, Leung IKH, Coleman ML, Claridge TDW, Wilkins SE, Schofield CJ",
quee1607,quee1607,Conference paper,Advances in Neural Information Processing Systems,Hamming ball auxiliary sampling for factorial hidden Markov models,"Titsias MK, Yau C",
chem0068,claridge,Journal article,Chemistry: A European Journal,Synthesis of 3-fluoropyrrolidines and 4-fluoropyrrolidin-2-ones from allylic fluorides.,"Combettes LE, Schuler M, Patel R, Bonillo B, Odell B, Thompson AL, Claridge TD, Gouverneur V","Amides, Cyclization, Fluorides, Fluorine, Nitrogen, Pyrrolidines, Stereoisomerism"
card0027,card0018,Journal article,Cardiovascular Research,Moderate elevation of intracellular creatine by targeting the creatine transporter protects mice from acute myocardial infarction.,"Lygate CA, Bohl S, ten Hove M, Faller KM, Ostrowski PJ, Zervou S, Medway DJ, Aksentijevic D, Sebag-Montefiore L, Wallis J, Clarke K, Watkins H, Schneider JE, Neubauer S","Animals, Cell Line, Creatine, Disease Models, Animal, Energy Metabolism, Glycogen, Heart Failure, Magnetic Resonance Imaging, Cine, Membrane Transport Proteins, Mice, Inbred C57BL, Transgenic, Mitochondria, Heart, Mitochondrial Membrane Transport Proteins, Myocardial Infarction, Myocardial Reperfusion Injury, Myocardial Stunning, Myocardium, Necrosis, Oxidative Stress, Phosphocreatine, Time Factors, Up-Regulation, Ventricular Function, Left, Ventricular Remodeling"
clme0237,immd0330,Journal article,Blood,Monitoring chronic lymphocytic leukemia progression by whole genome sequencing reveals heterogeneous clonal evolution patterns.,"Schuh A, Becq J, Humphray S, Alexa A, Burns A, Clifford R, Feller SM, Grocock R, Henderson S, Khrebtukova I, Kingsbury Z, Luo S, McBride D, Murray L, Menju T, Timbs A, Ross M, Taylor J, Bentley D","Alleles, Cell Transformation, Neoplastic, Clonal Deletion, Clone Cells, DNA Mutational Analysis, DNA, Neoplasm, Disease Progression, Evolution, Molecular, Gene Frequency, Genome-Wide Association Study, Humans, Leukemia, Lymphocytic, Chronic, B-Cell, Mutation, Neoplasm Proteins, Selection, Genetic, Sequence Analysis"
clab0035,clab0101,Journal article,PLoS One,Mutation patterns of 16 genes in primary and secondary acute myeloid leukemia (AML) with normal cytogenetics.,"Fernandez-Mercado M, Yip BH, Pellagatti A, Davies C, Larrayoz MJ, Kondo T, Pérez C, Killick S, McDonald EJ, Odero MD, Agirre X, Prósper F, Calasanz MJ, Wainscoat JS, Boultwood J","Adolescent, Adult, Aged, 80 and over, Cytogenetic Analysis, DNA Mutational Analysis, Female, Genes, Neoplasm, Humans, Karyotype, Leukemia, Myeloid, Acute, Male, Middle Aged, Mutation, Neoplasm Metastasis, Prognosis, Young Adult"
immd0282,path0511,Journal article,Nature Immunology,The earliest thymic T cell progenitors sustain B cell and myeloid lineage potential.,"Luc S, Luis TC, Boukarabila H, Macaulay IC, Buza-Vidas N, Bouriez-Jones T, Lutteropp M, Woll PS, Loughran SJ, Mead AJ, Hultquist A, Brown J, Mizukami T, Matsuoka S, Ferry H, Anderson K, Duarte S, Atkinson D, Soneji S, Domanski A, Farley A, Sanjuan-Pla A, Carella C, Patient R, de Bruijn M, Enver T, Nerlov C, Blackburn C, Godin I, Jacobsen SE","Animals, B-Lymphocytes, Cell Lineage, Cell Separation, Flow Cytometry, Hematopoietic Stem Cells, Lymphoid Progenitor Cells, Mice, Inbred C57BL, Transgenic, Myeloid Cells, Oligonucleotide Array Sequence Analysis, Precursor Cells, B-Lymphoid, Real-Time Polymerase Chain Reaction, T-Lymphocytes, Thymus Gland"
immd0282,immd0700,Journal article,Nature Immunology,The earliest thymic T cell progenitors sustain B cell and myeloid lineage potential.,"Luc S, Luis TC, Boukarabila H, Macaulay IC, Buza-Vidas N, Bouriez-Jones T, Lutteropp M, Woll PS, Loughran SJ, Mead AJ, Hultquist A, Brown J, Mizukami T, Matsuoka S, Ferry H, Anderson K, Duarte S, Atkinson D, Soneji S, Domanski A, Farley A, Sanjuan-Pla A, Carella C, Patient R, de Bruijn M, Enver T, Nerlov C, Blackburn C, Godin I, Jacobsen SE","Animals, B-Lymphocytes, Cell Lineage, Cell Separation, Flow Cytometry, Hematopoietic Stem Cells, Lymphoid Progenitor Cells, Mice, Inbred C57BL, Transgenic, Myeloid Cells, Oligonucleotide Array Sequence Analysis, Precursor Cells, B-Lymphoid, Real-Time Polymerase Chain Reaction, T-Lymphocytes, Thymus Gland"
path0511,immd0700,Journal article,Nature Immunology,The earliest thymic T cell progenitors sustain B cell and myeloid lineage potential.,"Luc S, Luis TC, Boukarabila H, Macaulay IC, Buza-Vidas N, Bouriez-Jones T, Lutteropp M, Woll PS, Loughran SJ, Mead AJ, Hultquist A, Brown J, Mizukami T, Matsuoka S, Ferry H, Anderson K, Duarte S, Atkinson D, Soneji S, Domanski A, Farley A, Sanjuan-Pla A, Carella C, Patient R, de Bruijn M, Enver T, Nerlov C, Blackburn C, Godin I, Jacobsen SE","Animals, B-Lymphocytes, Cell Lineage, Cell Separation, Flow Cytometry, Hematopoietic Stem Cells, Lymphoid Progenitor Cells, Mice, Inbred C57BL, Transgenic, Myeloid Cells, Oligonucleotide Array Sequence Analysis, Precursor Cells, B-Lymphoid, Real-Time Polymerase Chain Reaction, T-Lymphocytes, Thymus Gland"
clme1037,clme0497,Journal article,Journal of Medicinal Chemistry,"Discovery and Characterization of GSK2801, a Selective Chemical Probe for the Bromodomains BAZ2A and BAZ2B.","Chen P, Chaikuad A, Bamborough P, Bantscheff M, Bountra C, Chung CW, Fedorov O, Grandi P, Jung D, Lesniak R, Lindon M, Müller S, Philpott M, Prinjha R, Rogers C, Selenski C, Tallant C, Werner T, Willson TM, Knapp S, Drewry DH",
card0027,card0008,Journal article,Genetics in Medicine,Exome sequencing identifies rare variants in multiple genes in atrioventricular septal defect.,"D'Alessandro LC, Al Turki S, Manickaraj AK, Manase D, Mulder BJ, Bergin L, Rosenberg HC, Mondal T, Gordon E, Lougheed J, Smythe J, Devriendt K, Bhattacharya S, Watkins H, Bentham J, Bowdin S, Hurles ME, Mital S",
card0018,bioc0192,Journal article,Circulation: Cardiovascular Imaging,Identification and assessment of Anderson-Fabry disease by cardiovascular magnetic resonance noncontrast myocardial T1 mapping.,"Sado DM, White SK, Piechnik SK, Banypersad SM, Treibel T, Captur G, Fontana M, Maestrini V, Flett AS, Robson MD, Lachmann RH, Murphy E, Mehta A, Hughes D, Neubauer S, Elliott PM, Moon JC","MRI, T1 mapping, lipids, Adult, Aged, 80 and over, Analysis of Variance, Case-Control Studies, Contrast Media, Diagnosis, Differential, Fabry Disease, Female, Humans, Hypertrophy, Left Ventricular, Magnetic Resonance Imaging, Male, Meglumine, Middle Aged, Myocardium, Organometallic Compounds, Predictive Value of Tests, Prospective Studies, Risk Factors, Young Adult"
smlea,path0041,Conference paper,Immunology,The novel Jagged/1CD46 interaction: a prime target for immune modulation by viruses?,"Lea SM, Sheppard D, Whiteman P, le Friec G, Waddington SN, Smith R, Melchionna T, Kemper C, McDonnell J, Handford PA",
wolf1833,cschof,Journal article,Angiogenesis,Pro-angiogenic effects of proly-hydroxylase inhibitor FG-2216 and potential for use in a novel strategy of therapeutic angiogenesis for difficult cases of coronary total occlusion,"Barnett G, Kelly D, Flashman E, Schofield C, Gershlick A",
clme0169,clme0832,Journal article,British Journal of General Practice,Predicting the risk of chronic kidney disease in the UK: an evaluation of QKidney® scores using a primary care database.,"Collins G, Altman D","Adult, Aged, Blood Pressure, Body Mass Index, Chronic Disease, Creatinine, Disease Progression, Female, Great Britain, Humans, Incidence, Kidney Diseases, Kidney Failure, Chronic, Male, Middle Aged, Risk Assessment, Risk Factors, Severity of Illness Index, Smoking"
clab0101,clab0035,Journal article,Leukemia,Disruption of SF3B1 results in deregulated expression and splicing of key genes and pathways in myelodysplastic syndrome hematopoietic stem and progenitor cells.,"Dolatshad H, Pellagatti A, Fernandez-Mercado M, Yip BH, Malcovati L, Attwood M, Przychodzen B, Sahgal N, Kanapin AA, Lockstone H, Scifo L, Vandenberghe P, Papaemmanuil E, Smith CW, Campbell PJ, Ogawa S, Maciejewski JP, Cazzola M, Savage KI, Boultwood J","Hematopoietic Stem Cells, K562 Cells, Stem Cells, Humans, Anemia, Refractory, with Excess of Blasts, Myelodysplastic Syndromes, Ribonucleoprotein, U2 Small Nuclear, Phosphoproteins, RNA, Antigens, CD34, Gene Expression Profiling, Sequence Analysis, Cell Cycle, Cell Differentiation, Cell Proliferation, Gene Expression Regulation, Neoplastic, RNA Splicing, Alternative Splicing, Homeostasis, Heterozygote, Mutation, Point Mutation, Exons, Female, Male, Gene Knockdown Techniques"
card0039,card0018,Journal article,Circulation,The Monocyte Genomic Response is Conserved Between Mice and Humans Following Acute Myocardial Infarction,"Ruparelia N, Lee R, Dall'Armellina E, Godec J, Medway D, Forfar C, Prendergast B, Kharbanda RK, Banning AP, Neubauer S, Lygate CA, Channon KM, Haining WN, Choudhury RP","Genomics, Myocardial infarction, Gene expression, Leukocytes"
